thread_root_id,thread_subject,year,primary_topic,list_function,thread_length,first_url,renou_states,renou_registers,renou_labels,matched_message_count,match_count,confidence,evidence
007598,Q: Kannada words in a Greek play?,1997,General scholarly discussion,general discussion,4,https://list.indology.info/pipermail/indology/1997-April/007608.html,,natya; sutra,Nāṭya; Sūtra,2,2,subject_pattern,subject matched `play` using `register_natya`; subject matched `sutra` using `register_sutra`
007611,Pingree address,1997,General scholarly discussion,general discussion,4,https://list.indology.info/pipermail/indology/1997-April/007611.html,I,sutra,Sūtra; Vedic,2,2,subject_pattern,subject matched `sutra` using `register_sutra`; subject matched `vedic` using `state_I`
007638,"Rig Veda, ta'ntra, nUl, and sUtra",1997,Veda and ritual,philological discussion,6,https://list.indology.info/pipermail/indology/1997-April/007638.html,I; IV,sutra,Classical; Sūtra; Vedic,3,4,subject_pattern,subject matched `Veda` using `state_I`; subject matched `sUtra` using `register_sutra`; subject matched `Classical Sanskrit` using `state_IV`; subject matched `Veda` using `state_I`
007640,VYAKARAN: Re: Classical Sanskrit Accent,1997,General scholarly discussion,general discussion,4,https://list.indology.info/pipermail/indology/1997-April/007640.html,I; IV,sutra,Classical; Sūtra; Vedic,2,3,subject_pattern,subject matched `Classical Sanskrit` using `state_IV`; subject matched `Veda` using `state_I`; subject matched `sUtra` using `register_sutra`
007668,"new language, new soul (was Re: Tamil Conference, UC, Berkeley)",1997,Announcements and events,announcement/event,3,https://list.indology.info/pipermail/indology/1997-April/007668.html,I,sutra,Sūtra; Vedic,1,2,subject_pattern,subject matched `Veda` using `state_I`; subject matched `sUtra` using `register_sutra`
007710,VYAKARAN: Re: Speaking in Sanskrit,1997,General scholarly discussion,general discussion,8,https://list.indology.info/pipermail/indology/1997-April/007710.html,I,sutra,Sūtra; Vedic,2,4,subject_pattern,subject matched `Veda` using `state_I`; subject matched `sUtra` using `register_sutra`; subject matched `Veda` using `state_I`; subject matched `sUtra` using `register_sutra`
007717,"Rig Veda, ta'ntra, nUl, and sUtra",1997,Veda and ritual,philological discussion,2,https://list.indology.info/pipermail/indology/1997-April/007717.html,I,sutra,Sūtra; Vedic,1,2,subject_pattern,subject matched `Veda` using `state_I`; subject matched `sUtra` using `register_sutra`
007741,`Conversational Sanskrit' vs `Real Sanskrit',1997,General scholarly discussion,general discussion,5,https://list.indology.info/pipermail/indology/1997-April/007741.html,I,sutra,Sūtra; Vedic,2,4,subject_pattern,subject matched `Veda` using `state_I`; subject matched `sUtra` using `register_sutra`; subject matched `Veda` using `state_I`; subject matched `sUtra` using `register_sutra`
007745,"Rig Veda, ta'ntra, nUl, and sUtra",1997,Veda and ritual,philological discussion,3,https://list.indology.info/pipermail/indology/1997-April/007745.html,I,sutra,Sūtra; Vedic,1,2,subject_pattern,subject matched `Veda` using `state_I`; subject matched `sUtra` using `register_sutra`
007752,"Rig Veda, ta'ntra, nUl, and sUtra",1997,Veda and ritual,philological discussion,7,https://list.indology.info/pipermail/indology/1997-April/007758.html,I,sutra,Sūtra; Vedic,2,4,subject_pattern,subject matched `Veda` using `state_I`; subject matched `sUtra` using `register_sutra`; subject matched `Veda` using `state_I`; subject matched `sUtra` using `register_sutra`
007754,"Rig Veda, ta'ntra, nUl, and sUtra",1997,Veda and ritual,philological discussion,3,https://list.indology.info/pipermail/indology/1997-April/007763.html,I,sutra,Sūtra; Vedic,2,4,subject_pattern,subject matched `Veda` using `state_I`; subject matched `sUtra` using `register_sutra`; subject matched `Veda` using `state_I`; subject matched `sUtra` using `register_sutra`
007764,"Western scholarship (was Re: Rig Veda, ta'ntra, nUl, and sUtra)",1997,Veda and ritual,philological discussion,1,https://list.indology.info/pipermail/indology/1997-April/007764.html,I,sutra,Sūtra; Vedic,1,2,subject_pattern,subject matched `Veda` using `state_I`; subject matched `sUtra` using `register_sutra`
007769,ra.ngana,1997,General scholarly discussion,general discussion,7,https://list.indology.info/pipermail/indology/1997-April/007769.html,I,sutra,Sūtra; Vedic,1,2,subject_pattern,subject matched `Veda` using `state_I`; subject matched `sUtra` using `register_sutra`
007801,"Attitudes to Hindi, Tamil-- and ENGLISH",1997,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/1997-April/007801.html,I; IV,sutra,Classical; Sūtra; Vedic,2,3,subject_pattern,subject matched `Sastra` using `state_IV`; subject matched `Veda` using `state_I`; subject matched `sUtra` using `register_sutra`
010802,Postscript Devanagari Font,1998,Digital resources and tools,digital resource/tool,12,https://list.indology.info/pipermail/indology/1998-February/010803.html,I,sutra,Sūtra; Vedic,1,2,subject_pattern,subject matched `Srauta` using `state_I`; subject matched `Srauta` using `register_sutra`
010823,Shankaracarya of the North,1998,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/1998-February/010823.html,I,sutra,Sūtra; Vedic,1,2,subject_pattern,subject matched `Srauta` using `state_I`; subject matched `Srauta` using `register_sutra`
010827,Nirad Chaudhuri (Was Re: Greek and Latin in India),1998,History and culture,general discussion,8,https://list.indology.info/pipermail/indology/1998-February/010827.html,I,sutra,Sūtra; Vedic,2,3,subject_pattern,subject matched `Srauta` using `state_I`; subject matched `Srauta` using `register_sutra`; subject matched `Vedic` using `state_I`
011267,Hearts Sutra,1998,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/1998-March/011267.html,,sutra,Sūtra,1,1,subject_pattern,subject matched `Sutra` using `register_sutra`
012688,brahma sutra,1998,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/1998-June/012688.html,,sutra,Sūtra,1,1,subject_pattern,subject matched `sutra` using `register_sutra`
014577,Backup tapes of Indology archives,1998,General scholarly discussion,general discussion,30,https://list.indology.info/pipermail/indology/1998-December/014577.html,,sutra,Sūtra,1,1,subject_pattern,subject matched `sutra` using `register_sutra`
015603,Aryavarta/bharata varsha,1999,General scholarly discussion,general discussion,11,https://list.indology.info/pipermail/indology/1999-February/015603.html,II,sutra; vyakarana,Pāṇinian; Sūtra; Vyākaraṇa,2,3,subject_pattern,subject matched `Panini` using `state_II`; subject matched `Panini` using `register_vyakarana`; subject matched `Sutra` using `register_sutra`
015610,Special Characters & Unicode,1999,Digital resources and tools,digital resource/tool,19,https://list.indology.info/pipermail/indology/1999-February/015610.html,II,epic; sutra; vyakarana,Epic; Pāṇinian; Sūtra; Vyākaraṇa,4,5,subject_pattern,subject matched `epic` using `register_epic`; subject matched `Sutra` using `register_sutra`; subject matched `epic` using `register_epic`; subject matched `Panini` using `state_II`; subject matched `Panini` using `register_vyakarana`
015633,LANKAVATARA Sutra - its current research and oldest Manuscripts,1999,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/1999-February/015633.html,,sutra,Sūtra,1,1,subject_pattern,subject matched `Sutra` using `register_sutra`
016435,uraga and AlavAy,1999,General scholarly discussion,general discussion,17,https://list.indology.info/pipermail/indology/1999-April/016435.html,I,rgveda; sutra,Sūtra; Vedic; Ṛgveda,3,4,subject_pattern,subject matched `sutra` using `register_sutra`; subject matched `sutra` using `register_sutra`; subject matched `Rigveda` using `state_I`; subject matched `Rigveda` using `register_rgveda`
016436,zAnta rasa,1999,General scholarly discussion,general discussion,6,https://list.indology.info/pipermail/indology/1999-April/016436.html,,sutra,Sūtra,1,1,subject_pattern,subject matched `sutra` using `register_sutra`
016449,zAnta rasa,1999,General scholarly discussion,general discussion,5,https://list.indology.info/pipermail/indology/1999-April/016449.html,,sutra,Sūtra,2,2,subject_pattern,subject matched `sutra` using `register_sutra`; subject matched `sutra` using `register_sutra`
016444,zAnta rasa,1999,General scholarly discussion,general discussion,5,https://list.indology.info/pipermail/indology/1999-April/016450.html,,sutra,Sūtra,1,1,subject_pattern,subject matched `sutra` using `register_sutra`
029182,mok.sa,2005,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2005-May/029182.html,,sutra,Sūtra,1,1,subject_pattern,subject matched `sutra` using `register_sutra`
029180,Mahaparinirvana-sutra,2005,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/2005-May/029180.html,,sutra,Sūtra,1,1,subject_pattern,subject matched `sutra` using `register_sutra`
033191,Pure LIght Dharani Sutra,2009,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/2009-May/033191.html,,sutra,Sūtra,1,1,subject_pattern,subject matched `Sutra` using `register_sutra`
036469,article needed,2012,Bibliographic requests,general discussion,2,https://list.indology.info/pipermail/indology/2012-March/036469.html,I,sutra,Sūtra; Vedic,1,2,subject_pattern,subject matched `srauta` using `state_I`; subject matched `srauta` using `register_sutra`
036480,Dict. of Pali Proper Names,2012,Buddhism and Jainism,general discussion,5,https://list.indology.info/pipermail/indology/2012-March/036482.html,I; V,sutra,Buddhist / Jaina; Sūtra; Vedic,3,4,subject_pattern,subject matched `Pali` using `state_V`; subject matched `Pali` using `state_V`; subject matched `srauta` using `state_I`; subject matched `srauta` using `register_sutra`
036669,Lotus Sutra facsimile edition of Gilgit MS,2012,Manuscripts and epigraphy,philological discussion,1,https://list.indology.info/pipermail/indology/2012-May/036669.html,,sutra,Sūtra,1,1,subject_pattern,subject matched `Sutra` using `register_sutra`
038352,Katyayana's Shrauta Sutra,2013,Veda and ritual,philological discussion,1,https://list.indology.info/pipermail/indology/2013-September/038352.html,I,sutra,Sūtra; Vedic,1,2,subject_pattern,subject matched `Shrauta` using `state_I`; subject matched `Shrauta` using `register_sutra`
038353,Katyana Shrauta Sutra,2013,Veda and ritual,philological discussion,1,https://list.indology.info/pipermail/indology/2013-September/038353.html,I,sutra,Sūtra; Vedic,1,2,subject_pattern,subject matched `Shrauta` using `state_I`; subject matched `Shrauta` using `register_sutra`
038354,SULBA SUTRA,2013,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/2013-September/038354.html,,sutra,Sūtra,1,1,subject_pattern,subject matched `SUTRA` using `register_sutra`
038487,Katyayana's Shrauta Sutra,2013,Veda and ritual,philological discussion,2,https://list.indology.info/pipermail/indology/2013-October/038487.html,I,sutra,Sūtra; Vedic,1,2,subject_pattern,subject matched `Shrauta` using `state_I`; subject matched `Shrauta` using `register_sutra`
038486,Katyayana's Shrauta Sutra,2013,Veda and ritual,philological discussion,1,https://list.indology.info/pipermail/indology/2013-October/038486.html,I,sutra,Sūtra; Vedic,1,2,subject_pattern,subject matched `Shrauta` using `state_I`; subject matched `Shrauta` using `register_sutra`
038747,Pingala Chanda Sutra publisher info,2013,Texts and philology,philological discussion,2,https://list.indology.info/pipermail/indology/2013-December/038747.html,,sutra,Sūtra,2,2,subject_pattern,subject matched `Sutra` using `register_sutra`; subject matched `Sutra` using `register_sutra`
038760,Pingala Chanda Sutra publisher info,2014,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/2014-January/038760.html,,sutra,Sūtra,1,1,subject_pattern,subject matched `Sutra` using `register_sutra`
040052,PDF of Samkhya-sutra-vrtti?,2014,Bibliographic requests,bibliographic request,2,https://list.indology.info/pipermail/indology/2014-October/040052.html,,bhasya; sutra,Bhāṣya; Sūtra,2,4,subject_pattern,subject matched `sutra` using `register_sutra`; subject matched `vrtti` using `register_bhasya`; subject matched `sutra` using `register_sutra`; subject matched `vrtti` using `register_bhasya`
041048,Acaranga Sutra Online Lecture Series hosted by FIU,2015,Announcements and events,announcement/event,1,https://list.indology.info/pipermail/indology/2015-April/041048.html,,sutra,Sūtra,1,1,subject_pattern,subject matched `Sutra` using `register_sutra`
041137,Tomorrow (Sat.): Prof. Christopher Key Chapple on the Ethics of the Acaranga Sutra (FIU Online Lecture Series on Jain Texts),2015,Announcements and events,announcement/event,1,https://list.indology.info/pipermail/indology/2015-May/041137.html,V,jaina; sutra,Buddhist / Jaina; Jaina; Sūtra,1,3,subject_pattern,subject matched `Jain` using `state_V`; subject matched `Sutra` using `register_sutra`; subject matched `Jain` using `register_jaina`
041893,Vedic/Sutra affiliation,2015,Veda and ritual,philological discussion,6,https://list.indology.info/pipermail/indology/2015-August/041893.html,I,sutra,Sūtra; Vedic,5,10,subject_pattern,subject matched `Vedic` using `state_I`; subject matched `Sutra` using `register_sutra`; subject matched `Vedic` using `state_I`; subject matched `Sutra` using `register_sutra`; subject matched `Vedic` using `state_I`; subject matched `Sutra` using `register_sutra`
046175,Help with identification of an apparent grammatical sūtra,2017,Grammar and linguistics,identification/help request,1,https://list.indology.info/pipermail/indology/2017-June/046175.html,II,sutra; vyakarana,Pāṇinian; Sūtra; Vyākaraṇa,1,3,subject_pattern,subject matched `grammatical` using `state_II`; subject matched `sūtra` using `register_sutra`; subject matched `grammatical` using `register_vyakarana`
048439,M.P. Pandit's citation of the Brihani Tantra?/Sastra?/Sutra?,2018,Texts and philology,philological discussion,3,https://list.indology.info/pipermail/indology/2018-September/048439.html,III; IV,sutra; tantra,Classical; Epic & prolongements; Sūtra; Tantra,3,12,subject_pattern,subject matched `Tantra` using `state_III`; subject matched `Sastra` using `state_IV`; subject matched `Sutra` using `register_sutra`; subject matched `Tantra` using `register_tantra`; subject matched `Tantra` using `state_III`; subject matched `Sastra` using `state_IV`
048909,Request for a text: Samājānuśāsana-sūtra by Trivikramatīrtha Svāmin,2018,Bibliographic requests,philological discussion,1,https://list.indology.info/pipermail/indology/2018-November/048909.html,,sutra,Sūtra,1,1,subject_pattern,subject matched `sūtra` using `register_sutra`
049015,Sandilya- and Narada-bhakti-sutra studies?,2018,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/2018-December/049015.html,,sutra,Sūtra,1,1,subject_pattern,subject matched `sutra` using `register_sutra`
049942,Luis O. Gomez Sukhāvatī-vyūha-sūtra translations,2019,Texts and philology,philological discussion,6,https://list.indology.info/pipermail/indology/2019-April/049942.html,,sutra,Sūtra,5,5,subject_pattern,subject matched `sūtra` using `register_sutra`; subject matched `sūtra` using `register_sutra`; subject matched `sūtra` using `register_sutra`; subject matched `sūtra` using `register_sutra`; subject matched `sūtra` using `register_sutra`
049956,mahālakṣmyaṣṭakastotram,2019,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2019-April/049957.html,,sutra,Sūtra,1,1,subject_pattern,subject matched `sūtra` using `register_sutra`
050818,Sutra,2019,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/2019-September/050818.html,,sutra,Sūtra,1,1,subject_pattern,subject matched `Sutra` using `register_sutra`
054514,The story of Yajñadatta and the mirror in the Śūraṅgama Sūtra,2021,Texts and philology,philological discussion,4,https://list.indology.info/pipermail/indology/2021-April/054514.html,,katha; sutra,Kathā; Sūtra,4,8,subject_pattern,subject matched `Sūtra` using `register_sutra`; subject matched `story` using `register_katha`; subject matched `Sūtra` using `register_sutra`; subject matched `story` using `register_katha`; subject matched `Sūtra` using `register_sutra`; subject matched `story` using `register_katha`
056160,Asvalayana Srauta Sutra,2022,Veda and ritual,philological discussion,2,https://list.indology.info/pipermail/indology/2022-May/056160.html,I,sutra,Sūtra; Vedic,2,4,subject_pattern,subject matched `Srauta` using `state_I`; subject matched `Srauta` using `register_sutra`; subject matched `Srauta` using `state_I`; subject matched `Srauta` using `register_sutra`
056469,Reuter's partial edition of Drāhyāyaṇa-Śrautra-Sūtra with Dhanvin's commentary,2022,Texts and philology,philological discussion,2,https://list.indology.info/pipermail/indology/2022-July/056469.html,,bhasya; sutra,Bhāṣya; Sūtra,2,4,subject_pattern,subject matched `Sūtra` using `register_sutra`; subject matched `commentary` using `register_bhasya`; subject matched `Sūtra` using `register_sutra`; subject matched `commentary` using `register_bhasya`
057880,Euthyphro and Brahma Sutra 2.1.34,2023,Texts and philology,philological discussion,2,https://list.indology.info/pipermail/indology/2023-July/057880.html,,sutra,Sūtra,2,2,subject_pattern,subject matched `Sutra` using `register_sutra`; subject matched `Sutra` using `register_sutra`
057891,Ashvalayana Shrauta Sutra,2023,Veda and ritual,philological discussion,2,https://list.indology.info/pipermail/indology/2023-July/057891.html,I,sutra,Sūtra; Vedic,2,4,subject_pattern,subject matched `Shrauta` using `state_I`; subject matched `Shrauta` using `register_sutra`; subject matched `Shrauta` using `state_I`; subject matched `Shrauta` using `register_sutra`
057982,Bhagavati Sutra,2023,Texts and philology,philological discussion,3,https://list.indology.info/pipermail/indology/2023-August/057982.html,,sutra,Sūtra,3,3,subject_pattern,subject matched `Sutra` using `register_sutra`; subject matched `Sutra` using `register_sutra`; subject matched `Sutra` using `register_sutra`
